nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MW174763	MW174763_Torulaspora_delbrueckii_virus_LA	MW174763_Torulaspora_delbrueckii_virus_LA	Torulaspora delbrueckii	Torulaspora	Spain	Spain: Merida, Extremadura	2006	4622	Torulaspora delbrueckii virus LA strain TdV-LAbarr1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW520387	MW520387_Culex_modestus_totivirus	MW520387_Culex_modestus_totivirus	Culex modestus	Culex	Greece	Greece:Thrace	2019	6235	MAG: Culex modestus totivirus isolate TB1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW520394	MW520394_Drama_totivirus	MW520394_Drama_totivirus	Ochlerotatus sticticus	Ochlerotatus	Greece	Greece:Thrace	2019	6224	MAG: Drama totivirus isolate TC1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW520399	MW520399_Soufli_chryso-like_virus	MW520399_Soufli_chryso-like_virus	NA	NA	Greece	Greece:Thrace	2019	3471	MAG: Soufli chryso-like virus isolate CA1 segment 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW520400	MW520400_Xanthi_chryso-like_virus	MW520400_Xanthi_chryso-like_virus	NA	NA	Greece	Greece:Thrace	2019	3469	MAG: Xanthi chryso-like virus isolate CB1 segment 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW520414	MW520414_Evros_chryso-like_virus	MW520414_Evros_chryso-like_virus	NA	NA	Greece	Greece:Thrace	2019	3149	MAG: Evros chryso-like virus isolate CC1 segment 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314841	MW314841_Beauveria_bassiana_chrysovirus_2	MW314841_Beauveria_bassiana_chrysovirus_2	Beauveria bassiana	Beauveria	China	China	2018	3441	Beauveria bassiana chrysovirus 2 segment RNA1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT035905	MT035905_Macrophomina_phaseolina_chrysovirus_2	MT035905_Macrophomina_phaseolina_chrysovirus_2	Macrophomina phaseolina	Macrophomina	China	China	NA	3780	Macrophomina phaseolina chrysovirus 2 isolate 2012-022 segment RNA1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT035906	MT035906_Macrophomina_phaseolina_chrysovirus_3	MT035906_Macrophomina_phaseolina_chrysovirus_3	NA	NA	NA	NA	NA	1463	Macrophomina phaseolina chrysovirus 3 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT035907	MT035907_Macrophomina_phaseolina_chrysovirus_4	MT035907_Macrophomina_phaseolina_chrysovirus_4	NA	NA	NA	NA	NA	1682	Macrophomina phaseolina chrysovirus 4 segment RNA1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC567881	LC567881_Culex_vishnui_subgroup_totivirus	LC567881_Culex_vishnui_subgroup_totivirus	Culex tritaeniorhynchus	Culex	Japan	Japan: Shimane, Yasugi	2019	7795	Culex vishnui subgroup totivirus Shimane genes for capsid protein, RNA-dependent RNA polymerase, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN937194	MN937194_Rhodosporidiobolus_odoratus_RNA_virus_1	MN937194_Rhodosporidiobolus_odoratus_RNA_virus_1	Rhodosporidiobolus odoratus	Rhodosporidiobolus	China	China	2017	4675	Rhodosporidiobolus odoratus RNA virus 1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT949667	MT949667_Totivirus_sp_	MT949667_Totivirus_sp.	NA	NA	Australia	Australia: Moreton Bay	2015	2224	Totivirus sp. isolate sequence_5835 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC553680	LC553680_Alphachrysovirus_aspergilli	LC553680_Alphachrysovirus_aspergilli	Aspergillus fumigatus	Aspergillus	Japan	Japan	NA	3562	Aspergillus fumigatus chrysovirus J-YC genomic RNA, segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085267	MT085267_Riboviria_sp_	MT085267_Riboviria_sp.	Rattus exulans	Rattus	Laos	Laos	2009	1417	Riboviria sp. isolate RtRe-NcV/Lc2009, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085268	MT085268_Riboviria_sp_	MT085268_Riboviria_sp.	Rattus exulans	Rattus	Thailand	Thailand	2010	1230	Riboviria sp. isolate RtRe-NcV-1/Tka2010, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085273	MT085273_Riboviria_sp_	MT085273_Riboviria_sp.	Leopoldamys neilli	Leopoldamys	Thailand	Thailand	2007	4416	Riboviria sp. isolate RtLn-NcV/Tp2007, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085282	MT085282_Riboviria_sp_	MT085282_Riboviria_sp.	Rattus tanezumi	Rattus	Thailand	Thailand	2013	923	Riboviria sp. isolate RtRt-NcV-1/Tn2013, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085283	MT085283_Riboviria_sp_	MT085283_Riboviria_sp.	Rattus tanezumi	Rattus	Thailand	Thailand	2013	849	Riboviria sp. isolate RtRt-NcV-2/Tn2013, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085285	MT085285_Riboviria_sp_	MT085285_Riboviria_sp.	Rattus tanezumi	Rattus	Thailand	Thailand	2012	639	Riboviria sp. isolate RtRt-NcV/Tpk2012, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085286	MT085286_Riboviria_sp_	MT085286_Riboviria_sp.	Bandicota indica	Bandicota	Thailand	Thailand	2013	1656	Riboviria sp. isolate RtBi-NcV/Ts2013, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT829323	MT829323_Sclerotinia_sclerotiorum_botybirnavirus_3S1_SX276	MT829323_Sclerotinia_sclerotiorum_botybirnavirus_3S1/SX276	Sclerotinia sclerotiorum	Sclerotinia	China	China	2013	6214	Sclerotinia sclerotiorum botybirnavirus 3S1/SX276 isolate SsBRV3S1/SX276, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT317155	MT317155_Rice_Toti-like_virus	MT317155_Rice_Toti-like_virus	Oryza sativa	Oryza	China	China: Zhejiang, Hangzhou, Fuyang	2017	2349	Rice Toti-like virus isolate FYBPH-3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN812428	MN812428_Malassezia_sympodialis_mycovirus	MN812428_Malassezia_sympodialis_mycovirus	Malassezia sympodialis	Malassezia	NA	NA	NA	4595	Malassezia sympodialis mycovirus isolate MsMV1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231031	MK231031_Phakopsora_totivirus_D	MK231031_Phakopsora_totivirus_D	Phakopsora pachyrhizi Thai1	Phakopsora	Germany	Germany	2013	2197	Phakopsora totivirus D isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231081	MK231081_Phakopsora_totivirus_E	MK231081_Phakopsora_totivirus_E	Phakopsora pachyrhizi Thai1	Phakopsora	Germany	Germany	2013	2493	Phakopsora totivirus E isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231104	MK231104_Uromyces_totivirus_B	MK231104_Uromyces_totivirus_B	Uromyces appendiculatus	Uromyces	Germany	Germany	2014	4579	Uromyces totivirus B isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231122	MK231122_Uromyces_totivirus_D	MK231122_Uromyces_totivirus_D	Uromyces appendiculatus	Uromyces	Germany	Germany	2014	4312	Uromyces totivirus D isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231126	MK231126_Phakopsora_totivirus_B	MK231126_Phakopsora_totivirus_B	Phakopsora pachyrhizi Thai1	Phakopsora	Germany	Germany	2013	1776	Phakopsora totivirus B isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231127	MK231127_Phakopsora_totivirus_A	MK231127_Phakopsora_totivirus_A	Phakopsora pachyrhizi Thai1	Phakopsora	Germany	Germany	2013	3996	Phakopsora totivirus A isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231128	MK231128_Phakopsora_totivirus_C	MK231128_Phakopsora_totivirus_C	Phakopsora pachyrhizi Thai1	Phakopsora	Germany	Germany	2013	1303	Phakopsora totivirus C isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231132	MK231132_Uromyces_totivirus_A	MK231132_Uromyces_totivirus_A	Uromyces appendiculatus	Uromyces	Germany	Germany	2014	4645	Uromyces totivirus A isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK231133	MK231133_Ambrosiozyma_totivirus_A	MK231133_Ambrosiozyma_totivirus_A	Ambrosiozyma kashinagicola	Ambrosiozyma	Japan	Japan	2016	4293	Ambrosiozyma totivirus A isolate Won, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN745083	MN745083_Bactrocera_dorsalis_toti-like_virus_2	MN745083_Bactrocera_dorsalis_toti-like_virus_2	Bactrocera dorsalis	Bactrocera	China	China	2018	6074	Bactrocera dorsalis toti-like virus 2 strain BDTLV2.abc8, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT498826	MT498826_Broome_chryso-like_virus_1	MT498826_Broome_chryso-like_virus_1	NA	NA	Australia	Australia	2018	3506	Broome chryso-like virus 1 isolate BCLV1/pool-1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT498827	MT498827_Parry's_Creek_toti-like_virus_1	MT498827_Parry's_Creek_toti-like_virus_1	Culex annulirostris	Culex	Australia	Australia	2018	7752	Parry's Creek toti-like virus 1 isolate PCTLV1/pool-9, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT498828	MT498828_Fitzroy_Crossing_toti-like_virus_2	MT498828_Fitzroy_Crossing_toti-like_virus_2	Culex annulirostris	Culex	Australia	Australia	2018	3658	Fitzroy Crossing toti-like virus 2 isolate FCToLV2/pool-7 capsid protein and RNA-dependent RNA polymerase genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT498830	MT498830_Fitzroy_Crossing_toti-like_virus_1	MT498830_Fitzroy_Crossing_toti-like_virus_1	Culex annulirostris	Culex	Australia	Australia	2018	6263	Fitzroy Crossing toti-like virus 1 isolate FCtoLV1/pool-6, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN563140	MN563140_Betachrysovirus_alternariae	MN563140_Betachrysovirus_alternariae	Alternaria tenuissima	Alternaria	China	China	2015	3646	Alternaria alternata chrysovirus 1 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT138172	MT138172_Totiviridae_sp_	MT138172_Totiviridae_sp.	Lanius cristatus	Lanius	China	China	2018	6955	MAG: Totiviridae sp. isolate bsk136shi17 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH323409	MH323409_Pestalotiopsis_theae_chrysovirus_1	MH323409_Pestalotiopsis_theae_chrysovirus_1	NA	NA	China	China	2017	3387	Pestalotiopsis theae chrysovirus 1 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN956531	MN956531_Phytophthora_cactorum_RNA_virus_1	MN956531_Phytophthora_cactorum_RNA_virus_1	Phytophthora cactorum	Phytophthora	Denmark	Denmark	2009	5699	Phytophthora cactorum RNA virus 1 strain PcRV1-pc1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN428834	MN428834_Maize_associated_totivirus	MN428834_Maize_associated_totivirus	Zea mays	Zea	Rwanda	Rwanda	2015	5002	Maize associated totivirus isolate Rwanda 7 coat protein and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN428835	MN428835_Maize_associated_totivirus	MN428835_Maize_associated_totivirus	Zea mays	Zea	Rwanda	Rwanda	2015	4999	Maize associated totivirus isolate Rwanda 8 coat protein and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN428836	MN428836_Maize_associated_totivirus	MN428836_Maize_associated_totivirus	Zea mays	Zea	Rwanda	Rwanda	2015	4999	Maize associated totivirus isolate Rwanda 9 coat protein and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN428837	MN428837_Maize_associated_totivirus	MN428837_Maize_associated_totivirus	Zea mays	Zea	Rwanda	Rwanda	2015	4987	Maize associated totivirus isolate Rwanda 10 coat protein and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN803436	MN803436_Schistocephalus_solidus_toti-like_virus_2	MN803436_Schistocephalus_solidus_toti-like_virus_2	Schistocephalus solidus	Schistocephalus	USA	USA: Alaska	2018	6119	Schistocephalus solidus toti-like virus 2 isolate SsTV2-SsAE, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN803437	MN803437_Schistocephalus_solidus_toti-like_virus_3	MN803437_Schistocephalus_solidus_toti-like_virus_3	Schistocephalus solidus	Schistocephalus	USA	USA: Alaska	2018	7954	Schistocephalus solidus toti-like virus 3 isolate SsTV3-SsAE, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN248735	MN248735_Maize_associated_totivirus	MN248735_Maize_associated_totivirus	Zea mays	Zea	Rwanda	Rwanda	2015	5017	Maize associated totivirus isolate Rwanda1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN248737	MN248737_Zea_mays_chrysovirus	MN248737_Zea_mays_chrysovirus	NA	NA	Rwanda	Rwanda	2015	3396	Zea mays chrysovirus isolate Rwanda1 RNA-dependent RNA polymerase (RdRp) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN603497	MN603497_Malassezia_restricta_virus_MrV40L	MN603497_Malassezia_restricta_virus_MrV40L	Malassezia restricta	Malassezia	South Korea	South Korea	2013	4606	Malassezia restricta virus MrV40L, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN933901	MN933901_Picornaviridae_sp_	MN933901_Picornaviridae_sp.	Dendrocopos leucotos	Dendrocopos	China	China	2018	5482	MAG: Picornaviridae sp. isolate wpk139shi03, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC062729	LC062729_Alphachrysovirus_cryphonectriae	LC062729_Alphachrysovirus_cryphonectriae	Cryphonectria nitschkei	Cryphonectria	NA	NA	NA	3411	Cryphonectria nitschkei chrysovirus 1 RdRp gene for RNA dependent RNA polymerase, complete cds, segment: 1, strain: 105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN295964	MN295964_Betachrysovirus_foxyspori	MN295964_Betachrysovirus_foxyspori	Fusarium sacchari	Fusarium	China	China	2012	3518	Fusarium sacchari chrysovirus 1 strain FZ04 segment dsRNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN565678	MN565678_Bremia_lactucae_associated_dsRNA_virus_1	MN565678_Bremia_lactucae_associated_dsRNA_virus_1	Bremia lactucae	Bremia	Italy	Italy	2018	8632	MAG: Bremia lactucae associated dsRNA virus 1 isolate DML-A_DN43224 ORF2 and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN565680	MN565680_Bremia_lactucae_associated_fusagravirus_1	MN565680_Bremia_lactucae_associated_fusagravirus_1	Bremia lactucae	Bremia	Italy	Italy	2018	7210	MAG: Bremia lactucae associated fusagravirus 1 isolate DML-A_DN43009 ORF2 and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN565691	MN565691_Bremia_lactucae_associated_toti-like_virus_2	MN565691_Bremia_lactucae_associated_toti-like_virus_2	Bremia lactucae	Bremia	Italy	Italy	2018	5038	MAG: Bremia lactucae associated toti-like virus 2 isolate DML-A_DN32677 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628264	MN628264_Erysiphales_associated_mitovirus_1	MN628264_Erysiphales_associated_mitovirus_1	Erysiphe sp.	Erysiphe	Italy	Italy	2018	3042	Erysiphales associated mitovirus 1 isolate PM-A_DN31146 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628271	MN628271_Erysiphales_associated_totivirus_24	MN628271_Erysiphales_associated_totivirus_24	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5400	Erysiphales associated totivirus 24 isolate PM-A_DN24956 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628272	MN628272_Erysiphales_associated_totivirus_1	MN628272_Erysiphales_associated_totivirus_1	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4734	Erysiphales associated totivirus 1 isolate PM-A_DN29622 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628273	MN628273_Erysiphales_associated_totivirus_2	MN628273_Erysiphales_associated_totivirus_2	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4511	Erysiphales associated totivirus 2 isolate PM-A_DN31467 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628274	MN628274_Erysiphales_associated_totivirus_3	MN628274_Erysiphales_associated_totivirus_3	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5720	Erysiphales associated totivirus 3 isolate PM-A_DN29267 RNA-dependent RNA polymerase and coat protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628275	MN628275_Erysiphales_associated_totivirus_4	MN628275_Erysiphales_associated_totivirus_4	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5142	Erysiphales associated totivirus 4 isolate PM-A_DN31088 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628276	MN628276_Erysiphales_associated_totivirus_5	MN628276_Erysiphales_associated_totivirus_5	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4549	Erysiphales associated totivirus 5 isolate PM-A_DN31095 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628277	MN628277_Erysiphales_associated_totivirus_6	MN628277_Erysiphales_associated_totivirus_6	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4977	Erysiphales associated totivirus 6 isolate PM-A_DN26029 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628278	MN628278_Erysiphales_associated_totivirus_7	MN628278_Erysiphales_associated_totivirus_7	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4918	Erysiphales associated totivirus 7 isolate PM-A_DN30818 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628280	MN628280_Erysiphales_associated_totivirus_9	MN628280_Erysiphales_associated_totivirus_9	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4928	Erysiphales associated totivirus 9 isolate PM-A_DN30818 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628281	MN628281_Erysiphales_associated_totivirus_10	MN628281_Erysiphales_associated_totivirus_10	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4758	Erysiphales associated totivirus 10 isolate PM-A_DN30194 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628282	MN628282_Erysiphales_associated_totivirus_11	MN628282_Erysiphales_associated_totivirus_11	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4081	Erysiphales associated totivirus 11 isolate PM-A_Contig18 coat protein gene, complete cds; and RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628283	MN628283_Erysiphales_associated_totivirus_12	MN628283_Erysiphales_associated_totivirus_12	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5164	Erysiphales associated totivirus 12 isolate PM-A_DN29573 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628284	MN628284_Erysiphales_associated_totivirus_13	MN628284_Erysiphales_associated_totivirus_13	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4960	Erysiphales associated totivirus 13 isolate PM-A_DN31545 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628285	MN628285_Erysiphales_associated_toti-like_virus_2	MN628285_Erysiphales_associated_toti-like_virus_2	Erysiphe sp.	Erysiphe	Italy	Italy	2018	6100	Erysiphales associated toti-like virus 2 isolate PM-A_DN31400 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628286	MN628286_Erysiphales_associated_totivirus_15	MN628286_Erysiphales_associated_totivirus_15	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5076	Erysiphales associated totivirus 15 isolate PM-A_DN29510 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628287	MN628287_Erysiphales_associated_totivirus_16	MN628287_Erysiphales_associated_totivirus_16	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5002	Erysiphales associated totivirus 16 isolate PM-A_Contig16 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628288	MN628288_Erysiphales_associated_totivirus_17	MN628288_Erysiphales_associated_totivirus_17	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4955	Erysiphales associated totivirus 17 isolate PM-A_DN29026 coat protein gene, complete cds; and RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628290	MN628290_Erysiphales_associated_totivirus_19	MN628290_Erysiphales_associated_totivirus_19	Erysiphe sp.	Erysiphe	Italy	Italy	2018	5203	Erysiphales associated totivirus 19 isolate PM-A_DN31104 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628291	MN628291_Erysiphales_associated_totivirus_20	MN628291_Erysiphales_associated_totivirus_20	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4395	Erysiphales associated totivirus 20 isolate PM-A_Contig8 coat protein gene, complete cds; and RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628292	MN628292_Erysiphales_associated_totivirus_21	MN628292_Erysiphales_associated_totivirus_21	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4294	Erysiphales associated totivirus 21 isolate PM-A_Contig13 coat protein gene, complete cds; and RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN628293	MN628293_Erysiphales_associated_totivirus_22	MN628293_Erysiphales_associated_totivirus_22	Erysiphe sp.	Erysiphe	Italy	Italy	2018	4673	Erysiphales associated totivirus 22 isolate PM-A_DN31210 coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN982383	MN982383_Scaphoideus_titanus_toti-like_virus_1	MN982383_Scaphoideus_titanus_toti-like_virus_1	Scaphoideus titanus	Scaphoideus	Switzerland	Switzerland	2018	7839	Scaphoideus titanus toti-like virus 1 isolate St_CH, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN784056	MN784056_Australian_Anopheles_totivirus	MN784056_Australian_Anopheles_totivirus	Arthropoda	Arthropoda	Australia	Australia: Smithfield	2018	5542	Australian Anopheles totivirus strain AATV 205547 capsid gene, partial cds; and RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN784057	MN784057_Australian_Anopheles_totivirus	MN784057_Australian_Anopheles_totivirus	Arthropoda	Arthropoda	Australia	Australia: Smithfield	2018	6042	Australian Anopheles totivirus strain AATV 205536 capsid gene, partial cds; and RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC514295	LC514295_Culex_vishnui_subgroup_totivirus	LC514295_Culex_vishnui_subgroup_totivirus	Culex vishnui	Culex	Japan	Japan	2017	7806	Culex vishnui subgroup totivirus 17CxITNGK genes for capsid protein, RNA-dependent RNA polymerase, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC514396	LC514396_Hubei_chryso-like_virus_1	LC514396_Hubei_chryso-like_virus_1	Culex tritaeniorhynchus	Culex	Japan	Japan: Ishikawa, Monzenmachi	2017	3537	Hubei chryso-like virus 1 17CxIT-I2 gene for RNA-dependent RNA polymerase, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC514398	LC514398_Culex_inatomii_totivirus	LC514398_Culex_inatomii_totivirus	Culex inatomii	Culex	Japan	Japan: Tottori, Yonago	2017	6235	Culex inatomii totivirus 17CxNGK-Cnt-71 genes for capsid protein, RNA-dependent RNA polymerase, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT129768	MT129768_Keenan_toti-like_virus	MT129768_Keenan_toti-like_virus	Sarcophaga impatiens	Sarcophaga	Australia	Australia	2016	5069	Keenan toti-like virus strain GUNSasp_DN74957-34 capsid protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC516853	LC516853_Barley_aphid_RNA_virus_8	LC516853_Barley_aphid_RNA_virus_8	Rhopalosiphum maidis	Rhopalosiphum	Japan	Japan:Kurashiki	2017	3552	Barley aphid RNA virus 8 16BaA2 gene for RNA dependent RNA polymerase, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC496074	LC496074_Aedes_aegypti_totivirus	LC496074_Aedes_aegypti_totivirus	Aedes aegypti	Aedes	Ghana	Ghana:Accra	2016	6091	Aedes aegypti totivirus GH115 genes for RNA-directed RNA polymerase, capsid protein, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC350094	LC350094_Alphachrysovirus_aspergilli	LC350094_Alphachrysovirus_aspergilli	Aspergillus fumigatus	Aspergillus	Japan	Japan	NA	3564	Aspergillus fumigatus chrysovirus AfuCV41362 genomic RNA, segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661047	MN661047_Alphachrysovirus_saladoense	MN661047_Alphachrysovirus_saladoense	NA	NA	Colombia	Colombia	2016	3490	Salado virus strain Wy 1731-12 segment 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661074	MN661074_Atrato_virus	MN661074_Atrato_virus	Mansonia titillans	Mansonia	Colombia	Colombia	2016	5643	Atrato virus strain Mati 1738-6 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
