nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MK133923	MK133923_Hubei_reo-like_virus_7	MK133923_Hubei_reo-like_virus_7	Aedes aegypti	Aedes	Brazil	Brazil: Santos, SP	2014	3732	Hubei reo-like virus 7 strain S48 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK133924	MK133924_Hubei_reo-like_virus_7	MK133924_Hubei_reo-like_virus_7	Culex quinquefasciatus	Culex	Brazil	Brazil: Macapa, AP	2017	3762	Hubei reo-like virus 7 strain F99 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK133925	MK133925_Hubei_reo-like_virus_7	MK133925_Hubei_reo-like_virus_7	Culex quinquefasciatus	Culex	Brazil	Brazil: Macapa, AP	2017	3732	Hubei reo-like virus 7 strain F91 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK133926	MK133926_Hubei_reo-like_virus_7	MK133926_Hubei_reo-like_virus_7	Culex quinquefasciatus	Culex	Brazil	Brazil: Macapa, AP	2017	3732	Hubei reo-like virus 7 strain F85 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK133927	MK133927_Hubei_reo-like_virus_7	MK133927_Hubei_reo-like_virus_7	Culex quinquefasciatus	Culex	Brazil	Brazil: Macapa, AP	2017	3732	Hubei reo-like virus 7 strain F73 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK133928	MK133928_Hubei_reo-like_virus_7	MK133928_Hubei_reo-like_virus_7	Aedes aegypti	Aedes	Brazil	Brazil: Macapa, AP	2017	3732	Hubei reo-like virus 7 strain F13 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK105769	MK105769_Big_Cypress_virus	MK105769_Big_Cypress_virus	Odocoileus virginianus	Odocoileus	USA	USA	2017	3972	Big Cypress virus isolate OV624 VP1 (VP1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG770350	MG770350_Kammavanpettai_virus	MG770350_Kammavanpettai_virus	Sturnia pagodarum	Sturnia	India	India: Kammavanpet village, Tamil Nadu state	1963	3939	Kammavanpettai virus isolate 66413 RNA-dependent RNA polymerase (VP1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH668307	MH668307_Rotavirus_A	MH668307_Rotavirus_A	Columbidae	Columbidae	Australia	Australia	2016	3305	Rotavirus A strain pigeon/AUS/VIC/2016/G18P[17] segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH801195	MH801195_Mobuck_virus	MH801195_Mobuck_virus	Odocoileus virginianus	Odocoileus	USA	USA	2017	3987	Mobuck virus isolate OV612 segment 1 VP1 (VP1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH384315	MH384315_Torrey_Pines_virus	MH384315_Torrey_Pines_virus	Drosophila melanogaster	Drosophila	Australia	Australia: Melbourne	2008	3967	Torrey Pines virus strain MELminus19643 segment 1 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH384338	MH384338_Torrey_Pines_virus	MH384338_Torrey_Pines_virus	Drosophila melanogaster	Drosophila	Australia	Australia: Melbourne	2008	3964	Torrey Pines virus strain MEL216T segment 1 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG958621	MG958621_Chiqui_virus	MG958621_Chiqui_virus	Culicidae	Culicidae	Colombia	Colombia	2013	3758	Chiqui virus strain CoB 38d segment 3, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF161423	MF161423_Cypovirus_14	MF161423_Cypovirus_14	Thyrinteina arnobia	Thyrinteina	Brazil	Brazil	2011	4466	Thyrinteina arnobia cypovirus 14 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH085099	MH085099_RNA_virus_sp_	MH085099_RNA_virus_sp.	Cairina moschata	Cairina	Australia	Australia	2016	240	RNA virus sp. clone Rp/606-845/G002/AU/2016 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH085100	MH085100_RNA_virus_sp_	MH085100_RNA_virus_sp.	Cairina moschata	Cairina	Australia	Australia	2016	184	RNA virus sp. clone Rp/1446-1629/G002/AU/2016 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH085101	MH085101_RNA_virus_sp_	MH085101_RNA_virus_sp.	Cairina moschata	Cairina	Australia	Australia	2016	117	RNA virus sp. clone Rp/2124-2240/G002/AU/2016 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY709307	KY709307_Changuinola_virus	KY709307_Changuinola_virus	Diptera	Diptera	Panama	Panama	1969	3956	Changuinola virus strain V 91 E VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY713292	KY713292_Changuinola_virus	KY713292_Changuinola_virus	Diptera	Diptera	Panama	Panama	1969	3957	Changuinola virus strain VP 188 G VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY764789	KY764789_Changuinola_virus	KY764789_Changuinola_virus	Diptera	Diptera	Panama	Panama	1970	3954	Changuinola virus strain VP 202 A VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF416371	MF416371_Bloomfield_virus	MF416371_Bloomfield_virus	NA	NA	USA	USA	2014	4059	Bloomfield virus isolate BV/NYC/Manhattan/poolF1 segment 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF124282	MF124282_Bluetongue_virus	MF124282_Bluetongue_virus	Ovis aries	Ovis	Tunisia	Tunisia: Gafsa	2017	3888	Bluetongue virus isolate TUN2017 segment 1 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF094109	MF094109_Big_Cypress_virus	MF094109_Big_Cypress_virus	Psorophora columbiae	Psorophora	USA	USA	2014	3985	Big Cypress virus VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG600111	MG600111_Wenling_scaldfish_reovirus	MG600111_Wenling_scaldfish_reovirus	Arnoglossus	Arnoglossus	China	China	NA	3904	Wenling scaldfish reovirus strain XDXMC35344 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG600122	MG600122_Nanhai_ghost_shark_reovirus	MG600122_Nanhai_ghost_shark_reovirus	Chimaera sp.	Chimaera	China	China	NA	3905	Nanhai ghost shark reovirus strain NHYJC34894 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF348200	MF348200_Nephila_clavipes_virus_6	MF348200_Nephila_clavipes_virus_6	Trichonephila clavipes	Trichonephila	USA	USA	2013	4060	Nephila clavipes virus 6 isolate SC segment RNA 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF185832	MF185832_Red_currant_associated_reovirus	MF185832_Red_currant_associated_reovirus	Ribes petraeum	Ribes	Czech Republic	Czech Republic	2015	1636	Red currant associated reovirus isolate Hlinik 35 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY485092	KY485092_Bluetongue_virus	KY485092_Bluetongue_virus	Bos taurus	Bos	Indonesia	Indonesia: West Java	1990	3909	Bluetongue virus isolate RIVS-60 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY485094	KY485094_Bluetongue_virus	KY485094_Bluetongue_virus	NA	NA	Indonesia	Indonesia: West Java	1989	3909	Bluetongue virus isolate RIVS-66 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY485095	KY485095_Bluetongue_virus	KY485095_Bluetongue_virus	NA	NA	Indonesia	Indonesia: West Java	1990	3909	Bluetongue virus isolate D151 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC275144	LC275144_Tarumizu_coltivirus	LC275144_Tarumizu_coltivirus	NA	NA	Japan	Japan: Kagoshima	2013	4335	Tarumizu tick virus VP1 gene for RNA-dependent RNA polymerase, complete cds, strain: 13T117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF281534	MF281534_Anopheles_annulipes_orbivirus	MF281534_Anopheles_annulipes_orbivirus	Anopheles annulipes	Anopheles	Australia	Australia: Sydney	2007	4380	Anopheles annulipes orbivirus RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF073202	MF073202_Anopheles_hinesorum_orbivirus	MF073202_Anopheles_hinesorum_orbivirus	Anopheles hinesorum	Anopheles	Australia	Australia: Cairns	2005	4026	Anopheles hinesorum orbivirus isolate AHOV 150840 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX509952	KX509952_Daphnis_nerii_cypovirus	KX509952_Daphnis_nerii_cypovirus	NA	NA	NA	NA	NA	3694	Daphnis nerii cypovirus isolate Nanchang segment 2 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX907618	KX907618_Morris_orbivirus	KX907618_Morris_orbivirus	Orgyia pseudotsugata	Orgyia	USA	USA	2016	4019	Morris orbivirus strain J13 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KU255424	KU255424_Sclerotinia_sclerotiorum_reovirus_1	KU255424_Sclerotinia_sclerotiorum_reovirus_1	Sclerotinia sclerotiorum	Sclerotinia	China	China	2010	4450	Sclerotinia sclerotiorum reovirus 1 segment S1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884574	KX884574_Hubei_reo-like_virus_11	KX884574_Hubei_reo-like_virus_11	Arthropoda	Arthropoda	China	China	2013	4275	Hubei reo-like virus 11 strain arthropodmix13320 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884598	KX884598_Hubei_tetragnatha_maxillosa_virus_9	KX884598_Hubei_tetragnatha_maxillosa_virus_9	Arthropoda	Arthropoda	China	China	2013	3936	Hubei tetragnatha maxillosa virus 9 strain arthropodmix14049 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884605	KX884605_Beihai_reo-like_virus_2	KX884605_Beihai_reo-like_virus_2	Penaeidae	Penaeidae	China	China	2014	4200	Beihai reo-like virus 2 strain BHBJDX18427 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884606	KX884606_Beihai_reo-like_virus_1	KX884606_Beihai_reo-like_virus_1	Stomatopoda	Stomatopoda	China	China	2014	3432	Beihai reo-like virus 1 strain BHXG2356 hypothetical protein 1 and RdRp genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884607	KX884607_Hubei_reo-like_virus_14	KX884607_Hubei_reo-like_virus_14	Diptera	Diptera	China	China	2013	4023	Hubei reo-like virus 14 strain fly110803 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884613	KX884613_Hubei_lepidoptera_virus_3	KX884613_Hubei_lepidoptera_virus_3	Lepidoptera	Lepidoptera	China	China	2013	3695	Hubei lepidoptera virus 3 strain LCM141729 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884623	KX884623_Hubei_lepidoptera_virus_5	KX884623_Hubei_lepidoptera_virus_5	Lepidoptera	Lepidoptera	China	China	2013	3981	Hubei lepidoptera virus 5 strain LCM63289 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884628	KX884628_Hubei_lepidoptera_virus_4	KX884628_Hubei_lepidoptera_virus_4	Lepidoptera	Lepidoptera	China	China	2013	4041	Hubei lepidoptera virus 4 strain LCM63323 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884633	KX884633_Hubei_mosquito_virus_5	KX884633_Hubei_mosquito_virus_5	Culicidae	Culicidae	China	China	2013	3630	Hubei mosquito virus 5 strain mosHB233040 RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884634	KX884634_Hubei_reo-like_virus_12	KX884634_Hubei_reo-like_virus_12	Culicidae	Culicidae	China	China	2013	4469	Hubei reo-like virus 12 strain mosHB234257 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884635	KX884635_Hubei_reo-like_virus_7	KX884635_Hubei_reo-like_virus_7	Culicidae	Culicidae	China	China	2013	3716	Hubei reo-like virus 7 strain mosHB235771 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884636	KX884636_Hubei_reo-like_virus_8	KX884636_Hubei_reo-like_virus_8	Culicidae	Culicidae	China	China	2013	3938	Hubei reo-like virus 8 strain mosHB236127 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884637	KX884637_Hubei_reo-like_virus_1	KX884637_Hubei_reo-like_virus_1	Coleoptera	Coleoptera	China	China	2013	4413	Hubei reo-like virus 1 strain QCM786512 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884662	KX884662_Hubei_reo-like_virus_2	KX884662_Hubei_reo-like_virus_2	Odonata	Odonata	China	China	2013	4128	Hubei reo-like virus 2 strain QTM25955 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884664	KX884664_Hubei_odonate_virus_15	KX884664_Hubei_odonate_virus_15	Odonata	Odonata	China	China	2013	4040	Hubei odonate virus 15 strain QTM133059 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884669	KX884669_Hubei_reo-like_virus_10	KX884669_Hubei_reo-like_virus_10	Odonata	Odonata	China	China	2013	4366	Hubei reo-like virus 10 strain QTM136127 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884675	KX884675_Hubei_tetragnatha_maxillosa_virus_9	KX884675_Hubei_tetragnatha_maxillosa_virus_9	Odonata	Odonata	China	China	2013	3984	Hubei tetragnatha maxillosa virus 9 strain QTM27093 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884686	KX884686_Hubei_reo-like_virus_9	KX884686_Hubei_reo-like_virus_9	Odonata	Odonata	China	China	2013	3853	Hubei reo-like virus 9 strain QTM27922 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884687	KX884687_Hubei_blood_fluke_virus_3	KX884687_Hubei_blood_fluke_virus_3	Schistosomatidae	Schistosomatidae	China	China	2014	4219	Hubei blood fluke virus 3 strain RBXXC337523 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884692	KX884692_Hubei_reo-like_virus_3	KX884692_Hubei_reo-like_virus_3	Diptera	Diptera	China	China	2013	4173	Hubei reo-like virus 3 strain SCM43983 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884693	KX884693_Hubei_diptera_virus_20	KX884693_Hubei_diptera_virus_20	Diptera	Diptera	China	China	2013	4165	Hubei diptera virus 20 strain SCM51404 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884696	KX884696_Hubei_diptera_virus_21	KX884696_Hubei_diptera_virus_21	Diptera	Diptera	China	China	2013	4160	Hubei diptera virus 21 strain SCM95013 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884702	KX884702_Hubei_reo-like_virus_14	KX884702_Hubei_reo-like_virus_14	Araneae	Araneae	China	China	2013	3471	Hubei reo-like virus 14 strain spider130579 RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884711	KX884711_Sanxia_reo-like_virus_1	KX884711_Sanxia_reo-like_virus_1	Gerridae	Gerridae	China	China	2013	4705	Sanxia reo-like virus 1 strain SXSSP2271 RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884712	KX884712_Hubei_reo-like_virus_4	KX884712_Hubei_reo-like_virus_4	Myriapoda	Myriapoda	China	China	2013	4007	Hubei reo-like virus 4 strain WGML144712 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884716	KX884716_Hubei_reo-like_virus_6	KX884716_Hubei_reo-like_virus_6	Myriapoda	Myriapoda	China	China	2013	4234	Hubei reo-like virus 6 strain WGML611819 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884720	KX884720_Hubei_reo-like_virus_5	KX884720_Hubei_reo-like_virus_5	Hexapoda	Hexapoda	China	China	2013	3825	Hubei reo-like virus 5 strain WHCCII11806 RdRp and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX884732	KX884732_Wenling_reo-like_virus_2	KX884732_Wenling_reo-like_virus_2	Crustacea	Crustacea	China	China	2014	3616	Wenling reo-like virus 2 strain WLJQ99210 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KR815991	KR815991_Bluetongue_virus	KR815991_Bluetongue_virus	Capra hircus	Capra	China	China	2014	3909	Bluetongue virus strain XJ1407 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KU724110	KU724110_Parry's_Lagoon_virus	KU724110_Parry's_Lagoon_virus	Culex annulirostris	Culex	Australia	Australia	2010	3873	Parry's Lagoon virus isolate K71551 segment 1 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KU169879	KU169879_Anopheles_cypovirus	KU169879_Anopheles_cypovirus	Anopheles coluzzii	Anopheles	France	France	2014	3889	Anopheles cypovirus RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KU754533	KU754533_Soudat_virus	KU754533_Soudat_virus	Scaptodrosophila deflexa	Scaptodrosophila	France	France	2012	3691	Soudat virus segment 1 putative polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT887180	KT887180_Palyam_virus	KT887180_Palyam_virus	Bos taurus	Bos	China	China	2013	3930	Chuzan virus isolate GX871 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT002588	KT002588_Palyam_virus	KT002588_Palyam_virus	Bos taurus	Bos	China	China	2012	3930	Palyam virus isolate SZ187 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT698830	KT698830_Diaphorina_citri_reovirus	KT698830_Diaphorina_citri_reovirus	Diaphorina citri	Diaphorina	China	China	2014	4266	Diaphorina citri reovirus isolate FL1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KR704195	KR704195_Cypovirus_1	KR704195_Cypovirus_1	Bombyx mori	Bombyx	China	China	2014	3854	Bombyx mori cypovirus 1 segment 2, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM405245	KM405245_Cherax_quadricarinatus_reovirus	KM405245_Cherax_quadricarinatus_reovirus	NA	NA	China	China: Wuhan	2012	1456	Cherax quadricarinatus reovirus isolate WH-2012 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KR476800	KR476800_Avian_orthoreovirus	KR476800_Avian_orthoreovirus	Perdix perdix	Perdix	NA	NA	NA	3830	Avian orthoreovirus strain D1007 core RdRp protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KR003787	KR003787_Lutzomyia_reovirus_1	KR003787_Lutzomyia_reovirus_1	Lutzomyia longipalpis	Lutzomyia	Brazil	Brazil	2012	3762	Lutzomyia reovirus 1 isolate piaui segment RNA-dependent RNA polymerase RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KR003805	KR003805_Lutzomyia_reovirus_2	KR003805_Lutzomyia_reovirus_2	Lutzomyia longipalpis	Lutzomyia	Brazil	Brazil	2012	3680	Lutzomyia reovirus 2 isolate piaui segment RNA-dependent RNA polymerase RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP714078	KP714078_Torrey_Pines_virus	KP714078_Torrey_Pines_virus	Insecta	Insecta	NA	NA	NA	3988	Torrey Pines virus segment 1 putative replicase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP714090	KP714090_Bloomfield_virus	KP714090_Bloomfield_virus	Insecta	Insecta	NA	NA	NA	4148	Bloomfield virus segment 1 putative polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM378720	KM378720_Grapevine_Cabernet_Sauvignon_reovirus	KM378720_Grapevine_Cabernet_Sauvignon_reovirus	Vitis vinifera	Vitis	USA	USA	2013	3861	Grapevine Cabernet Sauvignon reovirus isolate LV89-15 segment 3 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP217035	KP217035_Thaumetopoea_pityocampa_cypovirus_5	KP217035_Thaumetopoea_pityocampa_cypovirus_5	Thaumetopoea pityocampa	Thaumetopoea	Turkey	Turkey	2014	3698	Thaumetopoea pityocampa cypovirus 5 segment 3 RdRp gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM978416	KM978416_Fako_virus	KM978416_Fako_virus	Culicidae	Culicidae	Cameroon	Cameroon	2010	3752	Fako virus strain CSW77 segment 2 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746836	KJ746836_Changuinola_virus	KJ746836_Changuinola_virus	Diptera	Diptera	Panama	Panama	1959	3981	Changuinola virus isolate BT436 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746846	KJ746846_Changuinola_virus	KJ746846_Changuinola_virus	Nyssomyia umbratilis	Nyssomyia	Brazil	Brazil: Para	1981	3175	Changuinola virus isolate BeAr397374 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746848	KJ746848_Changuinola_virus	KJ746848_Changuinola_virus	Lutzomyia	Lutzomyia	Brazil	Brazil: Amazona	1988	3183	Changuinola virus isolate BeAr478620 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746856	KJ746856_Changuinola_virus	KJ746856_Changuinola_virus	Lutzomyia	Lutzomyia	Panama	Panama	1969	3509	Changuinola virus isolate VP 19A VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746858	KJ746858_Changuinola_virus	KJ746858_Changuinola_virus	Oryzomys	Oryzomys	Brazil	Brazil: Para	1961	2658	Changuinola virus isolate BeAn28873 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746860	KJ746860_Changuinola_virus	KJ746860_Changuinola_virus	Lutzomyia	Lutzomyia	Brazil	Brazil: Amazonas	1988	2701	Changuinola virus isolate BeAr478626 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746864	KJ746864_Vellore_virus	KJ746864_Vellore_virus	Culicidae	Culicidae	India	India	NA	1603	Vellore virus isolate Vellore VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746865	KJ746865_Kasba_virus	KJ746865_Kasba_virus	Culicidae	Culicidae	India	India	NA	3008	Kasba virus isolate Kasba VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ746867	KJ746867_Minnal_virus	KJ746867_Minnal_virus	Culicidae	Culicidae	India	India	NA	2270	Minnal virus isolate Minnal VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ950937	KJ950937_Mulberry_orbivirus	KJ950937_Mulberry_orbivirus	Rattus norvegicus	Rattus	USA	USA: New York, New York City	2013	2793	Mulberry orbivirus isolate MBOV/NYC-D7 VP1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ495765	KJ495765_Mudjinabarry_virus	KJ495765_Mudjinabarry_virus	NA	NA	Australia	Australia	1982	3921	Mudjinabarry virus strain AUS1982/03 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM099506	KM099506_Bluetongue_virus	KM099506_Bluetongue_virus	Bos taurus	Bos	Australia	Australia	1981	3909	Bluetongue virus 1 isolate DPP0065 segment 1 VP1 gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC924857	KC924857_Cassava_frogskin_associated_virus	KC924857_Cassava_frogskin_associated_virus	NA	NA	Colombia	Colombia: Cauca	1990	899	Cassava frogskin associated virus isolate FSD29-a segment 4 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC924873	KC924873_Cassava_frogskin_associated_virus	KC924873_Cassava_frogskin_associated_virus	NA	NA	Ecuador	Ecuador: Manabi	1970	899	Cassava frogskin associated virus isolate ECU43 segment 4 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC924877	KC924877_Cassava_frogskin_associated_virus	KC924877_Cassava_frogskin_associated_virus	NA	NA	Colombia	Colombia: Santander	1970	899	Cassava frogskin associated virus isolate COL1185 segment 4 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC924878	KC924878_Cassava_frogskin_associated_virus	KC924878_Cassava_frogskin_associated_virus	NA	NA	Colombia	Colombia: Cauca Valley, CIAT	NA	899	Cassava frogskin associated virus isolate BRA1299 segment 4 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC924881	KC924881_Cassava_frogskin_associated_virus	KC924881_Cassava_frogskin_associated_virus	NA	NA	Venezuela	Venezuela	1971	899	Cassava frogskin associated virus isolate VEN77 segment 4 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB894484	AB894484_Umatilla_virus	AB894484_Umatilla_virus	Culex sasai	Culex	Japan	Japan	2011	3933	Koyama Hill virus genomic RNA, segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ559041	KJ559041_Rotavirus_A	KJ559041_Rotavirus_A	Homo sapiens	Homo	Paraguay	Paraguay: Asuncion	2002	3271	Rotavirus A strain RVA/Human-wt/PRY/86SR/2002/G1P[8] segment 1 RNA-dependent RNA polymerase VP1 (VP1) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC588358	KC588358_Cypovirus_5	KC588358_Cypovirus_5	NA	NA	USA	USA	NA	3713	Orgyia pseudotsugata cypovirus 5 segment 3, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
