nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
KP710262	KP710262_Ferak_feravirus	KP710262_Ferak_feravirus	Culex quinquefasciatus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	6882	Ferak virus strain F53-CI-2004 segment L, partial sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP710263	KP710263_Ferak_feravirus	KP710263_Ferak_feravirus	Culex	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	6914	Ferak virus strain F45-CI-2004 segment L, partial sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817671	KM817671_Jiangxia_Mosquito_Virus_2	KM817671_Jiangxia_Mosquito_Virus_2	Culex tritaeniorhynchus	Culex	China	China	2013	5599	Jiangxia Mosquito Virus 2 strain JX1-14 RNA-dependent RNA polymerase (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817677	KM817677_Shayang_Spider_Virus_2	KM817677_Shayang_Spider_Virus_2	Neoscona nautica	Neoscona	China	China	2012	6646	Shayang Spider Virus 2 strain SYZZ-3 RNA-dependent RNA polymerase (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817678	KM817678_Shuangao_Bedbug_Virus_1	KM817678_Shuangao_Bedbug_Virus_1	Cimex hemipterus	Cimex	China	China	2013	6085	Shuangao Bedbug Virus 1 strain HKCC-1 RNA-dependent RNA polymerase (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817679	KM817679_Insect_shangavirus	KM817679_Insect_shangavirus	Chrysopidae	Chrysopidae	China	China	2013	7323	Shuangao Insect Virus 1 strain QSA02 RNA-dependent RNA polymerase (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM817682	KM817682_Shuangao_Mosquito_Virus	KM817682_Shuangao_Mosquito_Virus	Armigeres subalbatus	Armigeres	China	China	2013	6141	Shuangao Mosquito Virus strain WSA02 RNA-dependent RNA polymerase (L) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ867202	KJ867202_Nyando_orthobunyavirus	KJ867202_Nyando_orthobunyavirus	Chiroptera	Chiroptera	Brazil	Brazil	1976	6994	Mojui dos Campos virus strain BeAn276121 segment L polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FJ593501	FJ593501_Jemez_Springs_virus	FJ593501_Jemez_Springs_virus	Sorex monticolus	Sorex	Canada	Canada	2005	4928	Jemez Springs virus strain MSB144475 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Cloizable_virus_F1036C2F1036	Cloizable_virus_F1036C2F1036	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C2	F1036	F1036	F1036_NODE_2_length_6945_cov_19.074020_2	F1036_NODE_2_length_6945_cov_19.074020	Culex gelidus	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster13
NA	Aedes_phasmavirus_F1083C4F1083	Aedes_phasmavirus_F1083C4F1083	Aedes albopictus	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C4	F1083	F1083	F1083_NODE_4_length_6674_cov_338.451730_1	F1083_NODE_4_length_6674_cov_338.451730	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Aedes_phasmavirus_F1083C4F1520	Aedes_phasmavirus_F1083C4F1520	Aedes albopictus	Aedes	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C4	F1083	F1520	F1083_NODE_4_length_6674_cov_338.451730_1	F1083_NODE_4_length_6674_cov_338.451730	Aedes albopictus	correct	Aedes albopictus	_	cluster28
NA	Cavaretrus_virus_F1611C2F1049	Cavaretrus_virus_F1611C2F1049	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C2	F1611	F1049	F1611_NODE_2_length_7571_cov_651.122672_1	F1611_NODE_2_length_7571_cov_651.122672	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14
NA	Cavaretrus_virus_F1611C2F1608	Cavaretrus_virus_F1611C2F1608	Culex sp gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C2	F1611	F1608	F1611_NODE_2_length_7571_cov_651.122672_1	F1611_NODE_2_length_7571_cov_651.122672	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14
NA	Cavaretrus_virus_F1611C2F1611	Cavaretrus_virus_F1611C2F1611	Culex sp cinctellus or gelidus or sinensis or vishnui.g	Culex	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C2	F1611	F1611	F1611_NODE_2_length_7571_cov_651.122672_1	F1611_NODE_2_length_7571_cov_651.122672	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or vishnui.g	_	cluster15
