nt_seq_ID	tip_labels	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	Location	Country	Year	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot	host_taxon	host_genus
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1426	Hubei_virga_like_virus_2_subsp2_F1120C1F1426	C1	F1120	F1426	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1428	Hubei_virga_like_virus_2_subsp2_F1120C1F1428	C1	F1120	F1428	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1432	Hubei_virga_like_virus_2_subsp2_F1120C1F1432	C1	F1120	F1432	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1433	Hubei_virga_like_virus_2_subsp2_F1120C1F1433	C1	F1120	F1433	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp2_F1120C1F1581	Hubei_virga_like_virus_2_subsp2_F1120C1F1581	C1	F1120	F1581	F1120_NODE_1_length_11041_cov_142.104315_2	F1120_NODE_1_length_11041_cov_142.104315	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Snubberrored_virus_F1147C1F1147	Snubberrored_virus_F1147C1F1147	C1	F1147	F1147	F1147_NODE_1_length_11305_cov_1652.532000_1	F1147_NODE_1_length_11305_cov_1652.532000	Cambodia:Sihanuokville	Cambodia	2019	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	_	cluster9	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex
Binsibes_virus_F1191C4F1191	Binsibes_virus_F1191C4F1191	C4	F1191	F1191	F1191_NODE_4_length_9750_cov_4006.621454_2	F1191_NODE_4_length_9750_cov_4006.621454	Cambodia:Pursat	Cambodia	2019	Aedes gardneri	mixed cluster, internally divergent	Aedes sp albopictus or gardneri	related to F1194; cluster with 2 sequences only and it is indeed related to other Aedes gardneri. It is most likely correct species assignment.	cluster27	Aedes sp albopictus or gardneri	Aedes
Aedes_binegev_like_virus_2_subsp2_F1194C83F1006	Aedes_binegev_like_virus_2_subsp2_F1194C83F1006	C83	F1194	F1006	F1194_NODE_83_length_4344_cov_522.683143_2	F1194_NODE_83_length_4344_cov_522.683143	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp2_F1194C83F1013	Aedes_binegev_like_virus_2_subsp2_F1194C83F1013	C83	F1194	F1013	F1194_NODE_83_length_4344_cov_522.683143_2	F1194_NODE_83_length_4344_cov_522.683143	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp2_F1194C83F1014	Aedes_binegev_like_virus_2_subsp2_F1194C83F1014	C83	F1194	F1014	F1194_NODE_83_length_4344_cov_522.683143_2	F1194_NODE_83_length_4344_cov_522.683143	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp2_F1194C83F1015	Aedes_binegev_like_virus_2_subsp2_F1194C83F1015	C83	F1194	F1015	F1194_NODE_83_length_4344_cov_522.683143_2	F1194_NODE_83_length_4344_cov_522.683143	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp2_F1194C83F1194	Aedes_binegev_like_virus_2_subsp2_F1194C83F1194	C83	F1194	F1194	F1194_NODE_83_length_4344_cov_522.683143_2	F1194_NODE_83_length_4344_cov_522.683143	Cambodia:Pursat	Cambodia	2019	Aedes gardneri	mixed cluster, internally divergent	Aedes sp albopictus or gardneri	related to F1191; cluster with 2 sequences only and it is indeed related to other Aedes gardneri. It is most likely correct species assignment.	cluster27	Aedes sp albopictus or gardneri	Aedes
Aedes_binegev_like_virus_2_subsp2_F1194C83F1508	Aedes_binegev_like_virus_2_subsp2_F1194C83F1508	C83	F1194	F1508	F1194_NODE_83_length_4344_cov_522.683143_2	F1194_NODE_83_length_4344_cov_522.683143	Cambodia:Preah Vihear	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Blearence_virus_F1290C1F1290	Blearence_virus_F1290C1F1290	C1	F1290	F1290	F1290_NODE_1_length_10283_cov_3875.610872_2	F1290_NODE_1_length_10283_cov_3875.610872	Cambodia:Pursat	Cambodia	2019	Culex nigropunctatus	correct	Culex nigropunctatus	very clean cluster	cluster6	Culex nigropunctatus	Culex
Undsholming_virus_F1359C1F1018	Undsholming_virus_F1359C1F1018	C1	F1359	F1018	F1359_NODE_1_length_14961_cov_86.217563_1	F1359_NODE_1_length_14961_cov_86.217563	Cambodia:Battambang & Pailin	Cambodia	2019	Anopheles peditaeniatus	correct	Anopheles peditaeniatus	_	cluster1	Anopheles peditaeniatus	Anopheles
Undsholming_virus_F1359C1F1359	Undsholming_virus_F1359C1F1359	C1	F1359	F1359	F1359_NODE_1_length_14961_cov_86.217563_1	F1359_NODE_1_length_14961_cov_86.217563	Cambodia:Kompong Thom	Cambodia	2019	Anopheles peditaeniatus	correct	Anopheles peditaeniatus	_	cluster1	Anopheles peditaeniatus	Anopheles
Verstrife_virus_F1359C2F1018	Verstrife_virus_F1359C2F1018	C2	F1359	F1018	F1359_NODE_2_length_14873_cov_82.619989_1	F1359_NODE_2_length_14873_cov_82.619989	Cambodia:Battambang & Pailin	Cambodia	2019	Anopheles peditaeniatus	correct	Anopheles peditaeniatus	_	cluster1	Anopheles peditaeniatus	Anopheles
Verstrife_virus_F1359C2F1359	Verstrife_virus_F1359C2F1359	C2	F1359	F1359	F1359_NODE_2_length_14873_cov_82.619989_1	F1359_NODE_2_length_14873_cov_82.619989	Cambodia:Kompong Thom	Cambodia	2019	Anopheles peditaeniatus	correct	Anopheles peditaeniatus	_	cluster1	Anopheles peditaeniatus	Anopheles
Exquased_virus_F1371C2F1021	Exquased_virus_F1371C2F1021	C2	F1371	F1021	F1371_NODE_2_length_10261_cov_47.214776_1	F1371_NODE_2_length_10261_cov_47.214776	Cambodia:Battambang & Pailin	Cambodia	2019	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22	Armigeres subalbatus	Armigeres
Exquased_virus_F1371C2F1371	Exquased_virus_F1371C2F1371	C2	F1371	F1371	F1371_NODE_2_length_10261_cov_47.214776_1	F1371_NODE_2_length_10261_cov_47.214776	Cambodia:Kompong Thom	Cambodia	2019	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22	Armigeres subalbatus	Armigeres
